

# zscore_GOOG.csv - Z-Score Calculations by Quarter
quarter_end,zscore,valid,error,diagnostic,model,api_payload
2022-12-31,5.132893393309829505730736321,True,,Safe Zone,original,
2023-12-31,,False,Failed to process quarter: IndexError,[ERROR] Replacement index 0 out of range for positional args tuple,original,
2024-03-31,5.773411388772739797158688669,True,,Safe Zone,original,
2024-06-30,6.674238175321563031312757587,True,,Safe Zone,original,
2024-09-30,6.126918308697045279815644150,True,,Safe Zone,original,
2024-12-31,6.383430603193533855549868744,True,,Safe Zone,original,
2025-03-31,5.359623905131505026807465083,True,,Safe Zone,original,



# weekly_prices.csv - Price Data for Trend Analysis
week,open_price,high_price,low_price,close_price,days_with_data
2022-05-30,114.93150329589844,117.89800262451172,113.30799865722656,113.88704681396484,3
2022-06-06,116.74250030517578,119.39849853515625,110.86100006103516,110.7690658569336,5
2022-06-13,107.44599914550781,112.06300354003906,105.62854766845703,107.2281265258789,5
2022-06-20,109.7020034790039,118.63749694824219,109.29350280761719,117.83756256103516,4
2022-06-27,118.93499755859375,119.25,107.1050033569336,108.43644714355469,5
2022-07-04,107.5145034790039,120.43499755859375,106.24949645996094,119.45842742919922,4
2022-07-11,118.6500015258789,118.79450225830078,109.32550048828125,112.10065460205078,5
2022-07-18,113.44000244140625,116.33000183105469,107.5999984741211,107.7197036743164,5
2022-07-25,108.87999725341797,116.9000015258789,104.76000213623047,115.95076751708984,5
2022-08-01,115.52999877929688,119.5,114.26000213623047,117.52143859863281,5
2022-08-08,119.12000274658203,122.6500015258789,116.55999755859375,121.92525482177734,5
2022-08-15,122.20999908447266,123.26000213623047,117.66999816894531,117.42202758789062,5
2022-08-22,116.0999984741211,117.77999877929688,111.22000122070312,110.64232635498047,5
2022-08-29,110.77999877929688,111.95999908447266,108.12999725341797,108.03780364990234,5
2022-09-05,108.13500213623047,112.0,106.51000213623047,111.11949157714844,4
2022-09-12,111.98999786376953,112.63999938964844,101.8550033569336,103.01764678955078,5
2022-09-19,102.54000091552734,104.0199966430664,98.01000213623047,98.5840072631836,5
2022-09-26,98.61000061035156,101.4000015258789,96.02999877929688,95.58184814453125,5
2022-10-03,97.22000122070312,103.7300033569336,97.0199966430664,98.98164367675781,5
2022-10-10,99.8499984741211,101.29000091552734,95.2699966430664,96.60576629638672,5
